,index,col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18
1419,20130415,20130415,22400,2,850,3.94,3337,-52840,4104,53363,4000,304,22701,0,0,25816,542,0,-6226,1599
1420,20130412,20130412,-21550,5,-50,-0.23,3439,-26608,-2307,28044,0,0,4044,0,0,10206,0,13794,871,0
1421,20130411,20130411,-21600,5,-400,-1.82,5634,-11651,-3240,31182,0,-700,10377,420,0,7362,0,13723,-16247,-44
1422,20130410,20130410,22000,2,2000,10.0,6584,-110146,98649,9596,1694,0,7902,0,0,0,0,0,-1446,3347
1423,20130409,20130409,-20000,5,-450,-2.2,5182,11025,19181,-27993,360,-8821,2018,0,0,1566,-7846,-15270,-3618,1405
1424,20130408,20130408,-20450,5,-350,-1.68,3354,-52431,41240,13048,1700,9348,0,0,0,0,0,2000,-1686,-171
1425,20130405,20130405,20800,2,600,2.97,5356,-83571,-2353,93559,229,10072,22058,0,50,34019,358,26773,-7635,0
1426,20130404,20130404,20200,2,450,2.28,4923,-81326,-4369,86147,0,28832,15627,0,0,43266,0,-1578,514,-966
1427,20130403,20130403,19750,2,1050,5.61,4905,-122638,92,120022,0,69627,0,0,0,35000,10590,4805,2580,-56
1428,20130402,20130402,18700,2,100,0.54,4239,-45815,-2135,48153,-28850,37790,1753,0,0,37460,0,0,1138,-1341
1429,20130401,20130401,18600,2,150,0.81,2102,-16823,-2116,8910,-1410,28571,2514,0,0,-15779,0,-4986,11029,-1000
1430,20130329,20130329,-18450,5,-150,-0.81,3943,-19838,-6381,26212,0,30228,-5418,0,0,1402,0,0,-128,135
1431,20130328,20130328,18600,2,1000,5.68,8731,-154037,-234,134500,-500,12294,28054,0,0,66450,1775,26427,20792,-1021
1432,20130327,20130327,17600,2,150,0.86,3847,-57631,-11052,69338,12160,3239,7843,0,-51,29311,0,16836,-600,-55
1433,20130326,20130326,17450,2,1250,7.72,11112,-176681,138453,33326,18151,20449,-9138,0,0,638,-90,3316,3086,1816
1434,20130325,20130325,-16200,5,-200,-1.22,2133,30022,-7138,-24573,-18780,10504,-19960,0,0,2022,-13359,15000,2689,-1000
1435,20130322,20130322,16400,2,450,2.82,2133,16924,1763,-24707,-2876,0,-21831,0,0,0,0,0,6320,-300
1436,20130321,20130321,15950,2,150,0.95,2496,-3440,-12690,20021,3000,0,17021,0,0,0,0,0,-4100,209
1437,20130320,20130320,-15800,5,-100,-0.63,4042,-9257,-54284,64201,-581,0,53743,0,-3961,15000,0,0,-1500,840
1438,20130319,20130319,15900,2,900,6.0,2701,-24273,23650,-4077,6145,0,-222,0,-20000,10000,0,0,5000,-300
1439,20130318,20130318,-15000,5,-900,-5.66,1971,-14209,16825,-4804,2669,0,0,0,-3388,0,0,-4085,-112,2300
1440,20130315,20130315,15900,2,100,0.63,4857,-17158,9272,4803,-1848,0,1467,0,-2800,15300,-92,-7224,4583,-1500
1441,20130314,20130314,15800,2,150,0.96,1783,-11808,12087,230,88,142,0,0,0,0,0,0,-509,0
1442,20130313,20130313,-15650,5,-150,-0.95,2617,-19608,16747,1412,1045,367,0,0,0,0,0,0,1925,-476
1443,20130312,20130312,15800,2,500,3.27,2489,-6380,12935,-4000,-2000,0,0,0,-2000,0,0,0,-2671,116
1444,20130311,20130311,-15300,5,-300,-1.92,4140,44930,-5276,-40202,136,-23796,101,-17607,-2400,3364,0,0,1000,-452
1445,20130308,20130308,15600,2,1450,10.25,4225,-21318,386,20893,0,-13650,-2135,-8103,2000,42781,0,0,57,-18
1446,20130307,20130307,-14150,5,-400,-2.75,2023,10492,-1212,-7918,49,-2533,-8473,0,0,0,3039,0,-1029,-333
1447,20130306,20130306,-14550,5,-600,-3.96,3174,66580,-7465,-58534,-10000,-42683,0,0,25400,-31251,0,0,-2380,1799
1448,20130305,20130305,15150,2,800,5.57,3984,828,8531,-1606,11852,0,-7458,0,0,-6000,0,0,-7610,-143
1449,20130304,20130304,14350,2,550,3.99,2058,-31747,5792,26380,-5260,19879,-3210,4783,0,10188,0,0,-425,0
1450,20130228,20130228,-13800,5,-100,-0.72,1627,-6094,8120,-4726,-11200,3564,5623,15589,0,0,0,-18302,2000,700
1451,20130227,20130227,-13900,5,-400,-2.8,1447,-13628,1040,11155,5360,13760,-11580,0,0,3615,0,0,1433,0
1452,20130226,20130226,14300,2,150,1.06,1573,-10675,15612,-251,8410,0,-461,0,0,-8200,0,0,-4686,0
1453,20130225,20130225,-14150,5,-200,-1.39,1791,-30045,1509,30100,9306,0,1574,0,0,19220,0,0,-1558,-6
1454,20130222,20130222,14350,2,150,1.06,2422,-67667,10526,56413,2519,45445,13172,0,0,-4723,0,0,-33,761
1455,20130221,20130221,14200,2,200,1.43,2307,8138,2527,-8492,1000,7630,-2480,0,0,-14642,0,0,-2133,-40
1456,20130220,20130220,14000,2,400,2.94,3031,-33295,1297,36998,9590,15666,4542,0,7200,0,0,0,-5000,0
1457,20130219,20130219,13600,2,400,3.03,3694,-32690,5171,38643,16578,0,125,0,0,21940,0,0,-11195,71
1458,20130218,20130218,-13200,5,-500,-3.65,5396,-24684,8552,17621,3019,1926,12676,0,0,0,0,0,-500,-989
1459,20130215,20130215,13700,2,200,1.48,2124,-16511,-2907,20061,3851,5835,10375,0,0,0,0,0,-292,-351
1460,20130214,20130214,13500,2,900,7.14,2854,-20603,-783,21710,6405,100,15205,0,0,0,0,0,-1566,1242
1461,20130213,20130213,12600,2,350,2.86,767,-12555,3266,10000,0,0,0,0,0,10000,0,0,-1000,289
1462,20130212,20130212,-12250,5,-50,-0.41,395,-3006,2821,0,0,0,0,0,0,0,0,0,-65,250
1463,20130208,20130208,-12300,5,-100,-0.81,694,7619,-15169,7150,0,0,7150,0,0,0,0,0,0,400
1464,20130207,20130207,12400,2,600,5.08,938,-1132,-7428,8560,0,0,9060,-500,0,0,0,0,0,0
1465,20130206,20130206,11800,2,850,7.76,1571,17998,-28529,9531,92,2533,6906,0,0,0,0,0,1000,0
1466,20130205,20130205,-10950,5,-200,-1.79,1116,21514,-15341,-10857,-9670,0,5413,0,0,0,-6600,0,4683,1
1467,20130204,20130204,-11150,5,-600,-5.11,1212,30952,-9450,-24554,-17712,-6842,0,0,0,0,0,0,3052,0
1468,20130201,20130201,11750,3,0,0.0,606,-2359,5188,-8288,-8288,0,0,0,0,0,0,0,5456,3
1469,20130131,20130131,-11750,5,-650,-5.24,2798,57638,-24269,-43792,-32992,0,4200,0,-9000,-6000,0,0,10380,43
1470,20130130,20130130,-12400,5,-250,-1.98,320,-358,-542,0,0,0,0,0,0,0,0,0,900,0
1471,20130129,20130129,12650,3,0,0.0,813,5438,-8908,3566,8463,-1001,-1896,0,-2000,0,0,0,-96,0
1472,20130128,20130128,-12650,5,-700,-5.24,1327,14070,-112,-12493,0,0,5153,0,-4000,0,-13646,0,-1465,0
1473,20130125,20130125,13350,2,150,1.14,554,-388,5506,-3669,0,0,-2803,0,0,-866,0,0,-1449,0
1474,20130124,20130124,-13200,5,-600,-4.35,1031,6757,-4680,-807,0,0,0,0,0,-807,0,0,-1270,0
1475,20130123,20130123,13800,3,0,0.0,483,-3289,-2772,6061,0,0,6973,0,0,-912,0,0,0,0
1476,20130122,20130122,13800,2,500,3.76,550,-2102,8180,-6413,-5478,0,0,0,0,-935,0,0,326,9
1477,20130121,20130121,-13300,5,-250,-1.85,388,5521,1360,-5381,0,0,-5381,0,0,0,0,0,-1500,0
1478,20130118,20130118,13550,2,250,1.88,461,-16925,466,15898,0,0,15898,0,0,0,0,0,553,8
1479,20130117,20130117,-13300,5,-250,-1.85,888,2497,-3519,-416,0,0,-416,0,0,0,0,0,1438,0
1480,20130116,20130116,13550,2,150,1.12,386,-2621,1877,0,0,0,0,0,0,0,0,0,733,11
1481,20130115,20130115,-13400,5,-400,-2.9,557,-2301,4922,-1296,-46,0,-1250,0,0,0,0,0,-1325,0
1482,20130114,20130114,-13800,5,-400,-2.82,1051,15331,-7484,-9828,0,0,-9828,0,0,0,0,0,1981,0
1483,20130111,20130111,14200,2,750,5.58,1191,-4262,6865,-2638,0,0,-2638,0,0,0,0,0,8,27
1484,20130110,20130110,-13450,5,-250,-1.82,1102,28923,2366,-32204,-16238,0,-10570,0,0,-5396,0,0,946,-31
1485,20130109,20130109,13700,3,0,0.0,1420,28839,3436,-31854,-12409,0,-19445,0,0,0,0,0,-412,-9
1486,20130108,20130108,-13700,5,-450,-3.18,1611,23300,1199,-24699,-10367,0,-19332,0,5000,0,0,0,200,0
1487,20130107,20130107,-14150,5,-350,-2.41,810,14578,-721,-14057,-17145,0,3088,0,0,0,0,0,200,0
1488,20130104,20130104,14500,2,50,0.35,822,2777,-219,-2558,0,0,-2518,0,0,0,-40,0,0,0
1489,20130103,20130103,-14450,5,-100,-0.69,2042,-41215,22448,18768,10000,0,-1232,0,10000,0,0,0,49,-50
1490,20130102,20130102,14550,2,300,2.11,1411,-27906,14395,16511,0,301,16210,0,0,0,0,0,-3000,0
1491,20121228,20121228,14250,2,250,1.79,1624,-18094,-7262,23111,-1478,0,-1457,0,0,26046,0,0,2245,0
1492,20121227,20121227,14000,2,1400,11.11,2640,-47118,15114,28825,-5000,0,33825,0,0,0,0,0,3179,0
1493,20121226,20121226,-12600,5,-400,-3.08,1753,-1684,-2942,4626,11603,0,-13333,1550,0,0,4806,0,0,0
1494,20121224,20121224,13000,2,250,1.96,1023,-7203,6629,-696,-2129,0,0,0,0,1400,33,0,1270,0
1495,20121221,20121221,12750,3,0,0.0,1505,9863,2115,-10828,-6769,0,-2589,0,0,-1470,0,0,-1150,0
1496,20121220,20121220,-12750,5,-250,-1.92,1541,9983,-6088,-2895,0,0,-2895,0,0,0,0,0,-1000,0
1497,20121218,20121218,13000,2,350,2.77,3065,-47966,17899,29555,0,-30000,6949,0,0,52667,-61,0,526,-14
1498,20121217,20121217,-12650,5,-1150,-8.33,3150,-25095,4256,20195,-12000,0,28679,3516,0,0,0,0,644,0
1499,20121214,20121214,13800,2,50,0.36,677,-6896,9896,-3000,-3000,0,0,0,0,0,0,0,0,0
1500,20121213,20121213,13750,3,0,0.0,1042,-3113,3712,-679,1000,-5000,2821,500,0,0,0,0,0,80
1501,20121212,20121212,-13750,5,-50,-0.36,778,-7705,4656,3049,0,0,3049,0,0,0,0,0,0,0
1502,20121211,20121211,-13800,5,-550,-3.83,1336,5795,6812,-12638,0,0,-3351,800,0,0,-10087,0,0,31
1503,20121210,20121210,14350,2,250,1.77,2673,-17993,-2876,19117,-4538,-14283,19500,0,0,0,10125,8313,1752,0
1504,20121207,20121207,14100,2,600,4.44,3736,-67455,30681,36406,-3984,4689,19018,0,0,0,0,16683,368,0
1505,20121206,20121206,-13500,5,-100,-0.74,2479,-7901,15029,-9528,-760,0,0,0,0,0,-8768,0,2400,0
1506,20121205,20121205,-13600,5,-450,-3.2,5221,165329,-9197,-156724,-907,0,-80000,0,0,-2891,-4943,-67983,538,54
1507,20121204,20121204,14050,2,300,2.18,5436,146062,35282,-183014,-30000,0,-62014,0,-35000,0,0,-56000,1670,0
1508,20121203,20121203,-13750,5,-150,-1.08,2513,63986,326,-64312,-9353,1000,-40559,0,0,0,0,-15400,0,0
1509,20121130,20121130,-13900,5,-150,-1.07,4547,36598,-75,-36593,56404,40000,7003,-230000,35000,65000,0,-10000,0,70
1510,20121129,20121129,14050,3,0,0.0,2722,-6202,-5671,12223,15500,0,0,0,0,2891,-1456,-4712,0,-350
1511,20121128,20121128,14050,2,700,5.24,5376,8186,4948,-16714,18338,0,4336,0,0,0,1456,-40844,3230,350
1512,20121127,20121127,-13350,5,-350,-2.55,1667,-18629,230,16699,-5623,1232,14449,0,0,0,-5641,12282,1000,700
1513,20121126,20121126,13700,3,0,0.0,3731,-14801,-9181,18949,-14000,10773,11750,0,0,0,-11590,22016,4983,50
1514,20121123,20121123,13700,2,850,6.61,3135,-16440,5403,17312,17312,0,0,0,0,0,0,0,-5650,-625
1515,20121122,20121122,12850,2,300,2.39,1347,11070,-2370,-3000,2000,0,-5000,0,0,0,0,0,-5700,0
1516,20121121,20121121,-12550,5,-100,-0.79,2317,4836,1811,4458,5000,-156,-886,500,0,0,0,0,-11105,0
1517,20121120,20121120,12650,2,550,4.55,2847,13644,3189,7998,18626,-191,-11097,0,0,3660,-3000,0,-22331,-2500
1518,20121119,20121119,-12100,5,-100,-0.82,1846,-30212,1344,27815,15923,906,2706,0,0,3000,0,5280,1053,0
1519,20121116,20121116,-12200,5,-450,-3.56,2014,9922,-460,538,8000,0,-7462,0,0,0,0,0,-10000,0
1520,20121115,20121115,12650,2,300,2.43,2235,24243,-17,-24406,-12000,1542,-30538,0,0,3000,0,13590,-320,500
1521,20121114,20121114,12350,2,50,0.41,2096,-19879,-248,17802,16000,0,-21175,0,0,22977,0,0,320,2005
1522,20121113,20121113,-12300,5,-100,-0.81,2370,9384,-1664,-8470,0,0,-29572,0,0,21102,0,0,0,750
1523,20121112,20121112,12400,2,500,4.2,4202,-57438,-3485,52435,20000,1612,-6736,7000,0,24526,-4067,10100,9676,-1188
1524,20121109,20121109,11900,2,1500,14.42,3734,-50866,-5055,55921,-2114,0,9037,0,0,40000,8998,0,0,0
1525,20121108,20121108,10400,2,100,0.97,463,-1557,-538,2095,0,0,2095,0,0,0,0,0,0,0
1526,20121107,20121107,10300,3,0,0.0,346,-2413,-553,3966,0,0,3966,0,0,0,0,0,-1000,0
1527,20121106,20121106,-10300,5,-200,-1.9,581,24388,-1726,-22662,0,0,-22662,0,0,0,0,0,0,0
1528,20121105,20121105,10500,2,250,2.44,591,3324,-728,-2596,0,0,-2596,0,0,0,0,0,0,0
1529,20121102,20121102,10250,2,250,2.5,521,-4844,70,5034,0,0,5034,0,0,0,0,0,0,-260
1530,20121101,20121101,10000,2,10,0.1,313,2482,518,-3000,0,0,-3000,0,0,0,0,0,0,0
1531,20121031,20121031,-9990,5,-210,-2.06,769,13541,-2420,-11200,0,0,-11200,0,0,0,0,0,0,79
1532,20121030,20121030,10200,2,510,5.26,1336,16409,1169,-15280,0,0,-12280,0,0,0,-3000,0,-2579,281
1533,20121029,20121029,9690,2,380,4.08,250,2778,222,-3000,0,0,-3000,0,0,0,0,0,0,0
1534,20121026,20121026,-9310,5,-370,-3.82,225,7453,-1263,-6890,-5000,0,0,0,0,0,-1890,0,700,0
1535,20121025,20121025,9680,2,330,3.53,270,2838,-238,-3000,0,0,-3000,0,0,0,0,0,400,0
1536,20121024,20121024,9350,2,100,1.08,331,1629,-229,-3000,0,0,-3000,0,0,0,0,0,1100,500
1537,20121023,20121023,-9250,5,-10,-0.11,205,2419,581,-3000,0,0,-3000,0,0,0,0,0,0,0
1538,20121022,20121022,-9260,5,-30,-0.32,94,2292,708,-3000,0,0,-3000,0,0,0,0,0,0,0
1539,20121019,20121019,9290,2,340,3.8,527,2468,532,-3000,0,0,-3000,0,0,0,0,0,0,0
1540,20121018,20121018,-8950,5,-70,-0.78,228,3685,-1013,-2672,0,0,-2072,0,0,0,-600,0,0,0
1541,20121017,20121017,9020,3,0,0.0,94,1852,1853,-3705,0,0,-3705,0,0,0,0,0,0,0
1542,20121016,20121016,9020,2,20,0.22,160,1036,164,-1200,0,0,-1200,0,0,0,0,0,0,0
1543,20121015,20121015,-9000,5,-130,-1.42,178,1904,796,-2700,0,0,-2700,0,0,0,0,0,0,0
1544,20121012,20121012,9130,2,160,1.78,111,-951,951,0,0,0,0,0,0,0,0,0,0,0
1545,20121011,20121011,-8970,5,-150,-1.64,178,2119,-834,-1285,0,0,0,0,0,0,-1285,0,0,0
1546,20121010,20121010,9120,2,10,0.11,120,-3094,1073,2021,0,0,0,0,0,0,2021,0,0,0
1547,20121009,20121009,-9110,5,-10,-0.11,321,1525,792,-2317,0,0,-2317,0,0,0,0,0,0,0
1548,20121008,20121008,-9120,5,-240,-2.56,121,1660,-960,-700,0,0,0,0,0,0,-700,0,0,0
1549,20121005,20121005,-9360,5,-100,-1.06,203,161,851,-1012,0,0,-12,0,0,0,-1000,0,0,0
1550,20121004,20121004,9460,2,60,0.64,182,3107,-156,-2951,0,0,-1951,-1000,0,0,0,0,0,0
1551,20121002,20121002,9400,2,60,0.64,126,178,1069,-1247,0,0,0,-625,0,0,-622,0,0,0
1552,20120928,20120928,-9340,5,-30,-0.32,95,-3797,2015,1782,0,0,1782,0,0,0,0,0,0,0
1553,20120927,20120927,9370,2,10,0.11,195,11013,-508,-10505,0,0,1814,-9941,0,0,-2378,0,0,0
1554,20120926,20120926,-9360,5,-30,-0.32,222,1519,-731,-788,0,0,708,0,0,0,-1496,0,0,0
1555,20120925,20120925,-9390,5,-180,-1.88,207,2693,-1008,-1685,0,0,0,0,0,0,-1685,0,0,0
1556,20120924,20120924,-9570,5,-30,-0.31,85,286,-286,0,0,0,0,0,0,0,0,0,0,0
1557,20120921,20120921,9600,2,300,3.23,555,936,2774,-3710,0,0,-2710,-1000,0,0,0,0,0,0
1558,20120920,20120920,-9300,5,-190,-2.0,207,376,-376,0,0,0,0,0,0,0,0,0,0,0
1559,20120919,20120919,-9490,5,-10,-0.11,141,-1852,1852,0,0,0,0,0,0,0,0,0,0,0
1560,20120918,20120918,-9500,5,-40,-0.42,235,-620,620,0,0,0,0,0,0,0,0,0,0,0
1561,20120917,20120917,-9540,5,-140,-1.45,105,1602,-1356,-246,0,0,-246,0,0,0,0,0,0,0
1562,20120914,20120914,9680,2,260,2.76,722,3771,-2811,640,0,0,-1001,1641,0,0,0,0,-1600,0
1563,20120913,20120913,9420,2,290,3.18,631,-8869,5484,3885,-2000,0,5885,0,0,0,0,0,-500,0
1564,20120912,20120912,-9130,5,-350,-3.69,1171,7533,2889,-14748,-10048,0,0,0,0,0,-4700,0,4400,-74
1565,20120911,20120911,-9480,5,-230,-2.37,681,3136,1291,-6871,-8800,0,2396,-467,0,0,0,0,2370,74
1566,20120910,20120910,-9710,5,-50,-0.51,1670,109766,-2815,-107010,-33864,-24000,-27316,0,0,0,-12436,-9394,59,0
1567,20120907,20120907,-9760,5,-490,-4.78,8257,-596918,-2389,550777,54712,25700,469812,1000,0,0,-9841,9394,50230,-1700
1568,20120906,20120906,-10250,5,-300,-2.84,627,2907,-1036,-2312,0,0,0,0,0,0,-2312,0,441,0
1569,20120905,20120905,-10550,5,-200,-1.86,363,1083,-1283,0,0,0,0,0,0,0,0,0,200,0
1570,20120904,20120904,10750,2,250,2.38,1829,1760,-1860,0,0,0,0,0,0,0,0,0,100,0
1571,20120903,20120903,10500,2,300,2.94,551,-2242,1614,3628,0,0,4328,-700,0,0,0,0,-3000,0
1572,20120831,20120831,-10200,5,-150,-1.45,326,9509,-902,1993,0,0,1993,0,0,0,0,0,-10600,0
1573,20120830,20120830,10350,2,250,2.48,232,936,264,-1200,0,0,0,-1200,0,0,0,0,0,0
1574,20120829,20120829,-10100,5,-150,-1.46,364,6674,-292,-6382,0,0,0,-6382,0,0,0,0,0,0
1575,20120828,20120828,10250,2,250,2.5,328,4165,1498,-5663,0,0,0,-5663,0,0,0,0,0,0
1576,20120827,20120827,-10000,5,-550,-5.21,462,3188,-1732,-1456,0,0,0,-1456,0,0,0,0,0,0
1577,20120824,20120824,10550,3,0,0.0,762,-242,246,-3,0,0,0,-3,0,0,0,0,0,-1
1578,20120823,20120823,10550,3,0,0.0,48,-549,740,-191,0,0,0,-191,0,0,0,0,0,0
1579,20120822,20120822,-10550,5,-450,-4.09,140,509,-509,0,0,0,0,0,0,0,0,0,0,0
1580,20120821,20120821,11000,2,50,0.46,98,971,29,-1000,0,0,0,-1000,0,0,0,0,0,0
1581,20120820,20120820,10950,3,0,0.0,99,2830,36,-2866,0,0,0,-2866,0,0,0,0,0,0
1582,20120817,20120817,10950,3,0,0.0,68,-478,478,0,0,0,0,0,0,0,0,0,0,0
1583,20120816,20120816,-10950,5,-100,-0.9,139,-312,312,0,0,0,0,0,0,0,0,0,0,0
1584,20120814,20120814,11050,2,100,0.91,121,108,-108,0,0,0,0,0,0,0,0,0,0,0
1585,20120813,20120813,10950,2,400,3.79,369,5261,925,-2186,0,0,0,-2186,0,0,0,0,-4000,0
1586,20120810,20120810,10550,2,400,3.94,131,822,1537,0,0,0,0,0,0,0,0,0,-2359,0
1587,20120809,20120809,-10150,5,-150,-1.46,50,-502,402,100,0,0,0,100,0,0,0,0,0,0
1588,20120808,20120808,10300,2,100,0.98,183,-25,-44,100,0,0,0,100,0,0,0,0,0,-31
1589,20120807,20120807,-10200,5,-100,-0.97,94,-194,90,100,0,0,0,100,0,0,0,0,0,4
1590,20120806,20120806,10300,2,100,0.98,365,1355,260,0,0,0,0,0,0,0,0,0,-1641,26
1591,20120803,20120803,27500,2,400,1.48,565,-269,268,0,0,0,0,0,0,0,0,0,0,1
1592,20120802,20120802,27100,2,100,0.37,461,711,489,-1200,0,0,0,-1200,0,0,0,0,0,0
1593,20120801,20120801,27000,2,100,0.37,133,-699,713,-14,0,0,0,-14,0,0,0,0,0,0
1594,20120731,20120731,-26900,5,-100,-0.37,181,3200,-100,-3100,0,0,0,-3100,0,0,0,0,0,0
1595,20120730,20120730,27000,2,50,0.19,96,-735,735,0,0,0,0,0,0,0,0,0,0,0
1596,20120727,20120727,26950,2,100,0.37,285,-832,832,0,0,0,0,0,0,0,0,0,0,0
1597,20120726,20120726,26850,2,450,1.7,183,-348,348,0,0,0,0,0,0,0,0,0,0,0
1598,20120725,20120725,-26400,5,-1150,-4.17,498,3271,-293,-2978,0,0,0,-2978,0,0,0,0,0,0
1599,20120724,20120724,-27550,5,-850,-2.99,817,51,-29,-22,0,0,0,-22,0,0,0,0,0,0
1600,20120723,20120723,-28400,5,-300,-1.05,362,1188,-688,0,0,0,0,0,0,0,0,0,-500,0
1601,20120720,20120720,28700,2,1300,4.74,378,1876,-278,-1298,0,0,-1298,0,0,0,0,0,-300,0
1602,20120719,20120719,27400,2,1000,3.79,239,-1909,953,0,0,0,0,0,0,0,0,0,956,0
1603,20120718,20120718,-26400,5,-1200,-4.35,635,1999,-1093,0,0,0,0,0,0,0,0,0,-356,-550
1604,20120717,20120717,-27600,5,-400,-1.43,394,-1921,521,2000,0,0,0,0,0,0,2000,0,-600,0
1605,20120716,20120716,-28000,5,-200,-0.71,321,157,-157,0,0,0,0,0,0,0,0,0,0,0
1606,20120713,20120713,28200,2,200,0.71,345,1915,196,0,0,0,0,0,0,0,0,0,-2111,0
1607,20120712,20120712,-28000,5,-800,-2.78,442,3124,-150,0,0,0,0,0,0,0,0,0,-2974,0
1608,20120711,20120711,28800,3,0,0.0,1120,6248,386,0,0,0,0,0,0,0,0,0,-6725,91
1609,20120710,20120710,28800,2,1000,3.6,608,1261,342,0,0,0,0,0,0,0,0,0,-2317,714
1610,20120709,20120709,-27800,5,-350,-1.24,599,-656,256,0,0,0,0,0,0,0,0,0,400,0
1611,20120706,20120706,28150,2,2950,11.71,2634,-8974,-256,17628,0,0,7523,0,0,0,10105,0,-8127,-271
1612,20120705,20120705,25200,2,300,1.2,270,-31,31,0,0,0,0,0,0,0,0,0,0,0
1613,20120704,20120704,24900,2,150,0.61,101,734,-65,0,0,0,0,0,0,0,0,0,-669,0
1614,20120703,20120703,-24750,5,-350,-1.39,275,-272,272,0,0,0,0,0,0,0,0,0,0,0
1615,20120702,20120702,-25100,5,-200,-0.79,173,1545,-45,0,0,0,0,0,0,0,0,0,-1500,0
1616,20120629,20120629,25300,2,300,1.2,176,-98,98,0,0,0,0,0,0,0,0,0,0,0
1617,20120628,20120628,25000,3,0,0.0,147,119,-119,0,0,0,0,0,0,0,0,0,0,0
1618,20120627,20120627,25000,3,0,0.0,207,451,49,0,0,0,0,0,0,0,0,0,-500,0
1619,20120626,20120626,25000,2,900,3.73,225,4290,-242,0,0,0,0,0,0,0,0,0,-4048,0
1620,20120625,20120625,-24100,5,-1500,-5.86,500,5880,-154,0,0,0,0,0,0,0,0,0,-5726,0
1621,20120622,20120622,-25600,5,-800,-3.03,3521,-50487,47,0,0,0,0,0,0,0,0,0,51940,-1500
1622,20120621,20120621,26400,2,700,2.72,726,1917,-287,0,0,0,0,0,0,0,0,0,0,-1630
1623,20120620,20120620,25700,2,1300,5.33,322,-680,680,0,0,0,0,0,0,0,0,0,0,0
1624,20120619,20120619,24400,3,0,0.0,99,755,-160,0,0,0,0,0,0,0,0,0,-595,0
1625,20120618,20120618,24400,2,350,1.46,174,-178,178,0,0,0,0,0,0,0,0,0,0,0
1626,20120615,20120615,-24050,5,-200,-0.82,116,27,-27,0,0,0,0,0,0,0,0,0,0,0
1627,20120614,20120614,-24250,5,-200,-0.82,142,-2815,-185,0,0,0,0,0,0,0,0,0,3000,0
1628,20120613,20120613,24450,2,100,0.41,94,279,-279,0,0,0,0,0,0,0,0,0,0,0
1629,20120612,20120612,24350,3,0,0.0,129,-417,357,0,0,0,0,0,0,0,0,0,60,0
1630,20120611,20120611,-24350,5,-500,-2.01,95,-338,-162,0,0,0,0,0,0,0,0,0,500,0
1631,20120608,20120608,24850,2,50,0.2,54,27,-27,0,0,0,0,0,0,0,0,0,0,0
1632,20120607,20120607,24800,2,400,1.64,105,5,-5,0,0,0,0,0,0,0,0,0,0,0
1633,20120605,20120605,24400,2,450,1.88,127,-129,129,0,0,0,0,0,0,0,0,0,0,0
1634,20120604,20120604,-23950,5,-1050,-4.2,87,182,-182,0,0,0,0,0,0,0,0,0,0,0
1635,20120601,20120601,25000,2,250,1.01,75,-494,-6,0,0,0,0,0,0,0,0,0,500,0
1636,20120531,20120531,-24750,5,-500,-1.98,111,-17,17,0,0,0,0,0,0,0,0,0,0,0
1637,20120530,20120530,25250,2,400,1.61,137,-936,-64,0,0,0,0,0,0,0,0,0,1000,0
1638,20120529,20120529,-24850,5,-400,-1.58,89,11,-11,0,0,0,0,0,0,0,0,0,0,0
1639,20120525,20120525,-25250,5,-250,-0.98,139,21,-21,0,0,0,0,0,0,0,0,0,0,0
1640,20120524,20120524,25500,2,500,2.0,104,132,-132,0,0,0,0,0,0,0,0,0,0,0
1641,20120523,20120523,25000,2,500,2.04,215,200,-200,0,0,0,0,0,0,0,0,0,0,0
1642,20120522,20120522,24500,2,1550,6.75,273,-373,373,0,0,0,0,0,0,0,0,0,0,0
1643,20120521,20120521,22950,3,0,0.0,189,-138,128,0,0,0,0,0,0,0,0,0,10,0
1644,20120518,20120518,-22950,5,-150,-0.65,112,-34,13,0,0,0,0,0,0,0,0,0,21,0
1645,20120517,20120517,-23100,5,-850,-3.55,190,-23,-80,0,0,0,0,0,0,0,0,0,103,0
1646,20120516,20120516,-23950,5,-1400,-5.52,264,-131,-19,0,0,0,0,0,0,0,0,0,150,0
1647,20120515,20120515,-25350,5,-550,-2.12,76,-89,89,0,0,0,0,0,0,0,0,0,0,0
1648,20120514,20120514,-25900,5,-100,-0.38,199,-1000,0,0,0,0,0,0,0,0,0,0,1000,0
1649,20120511,20120511,26000,2,450,1.76,371,-3855,-145,0,0,0,0,0,0,0,0,0,4000,0
1650,20120510,20120510,25550,2,1150,4.71,539,-377,377,0,0,0,0,0,0,0,0,0,0,0
1651,20120509,20120509,24400,2,300,1.24,49,1000,0,0,0,0,0,0,0,0,0,0,-1000,0
1652,20120508,20120508,24100,2,800,3.43,174,-4983,-17,0,0,0,0,0,0,0,0,0,5000,0
1653,20120507,20120507,-23300,5,-150,-0.64,64,160,-147,0,0,0,0,0,0,0,0,0,0,-13
1654,20120504,20120504,-23450,5,-200,-0.85,60,28,-39,0,0,0,0,0,0,0,0,0,0,11
1655,20120503,20120503,23650,3,0,0.0,28,-99,97,0,0,0,0,0,0,0,0,0,0,2
1656,20120502,20120502,-23650,5,-350,-1.46,227,-93,-307,0,0,0,0,0,0,0,0,0,0,400
